"TierID","No","CollarID","LMT_Date","LMT_Time","Latitude....","Longitude....","Height..m.","DOP","FixType","Temp...C."
"RE12",2260,13576,"13.07.2014","20:00:09",47.2814079,8.5591234,642.57,3.2,"GPS-2D",23
"RE12",2261,13576,"13.07.2014","20:05:07",47.2809663,8.5592198,656.6,4.2,"val. GPS-3D",22
"RE12",2262,13576,"13.07.2014","20:10:12",47.2810201,8.5592075,652.44,4,"val. GPS-3D",23
"RE12",2263,13576,"13.07.2014","20:15:29",47.2810543,8.5589114,667.98,3.8,"val. GPS-3D",22
"RE12",2264,13576,"13.07.2014","20:20:42",47.2811085,8.5582985,643.36,2.8,"val. GPS-3D",22
"RE12",2265,13576,"13.07.2014","20:25:15",47.2809955,8.5582444,600.52,3,"val. GPS-3D",22
"RE12",2266,13576,"13.07.2014","20:30:10",47.2811204,8.5580249,599.94,3,"val. GPS-3D",22
"RE12",2267,13576,"13.07.2014","20:35:15",47.2812223,8.5578897,593.56,3.2,"val. GPS-3D",22
"RE12",2268,13576,"13.07.2014","20:40:12",47.2811389,8.557783,613.02,3.2,"val. GPS-3D",22
"RE12",2269,13576,"13.07.2014","20:45:07",47.2814308,8.5579147,580.32,3.4,"val. GPS-3D",22
"RE12",2270,13576,"13.07.2014","20:50:10",47.2813124,8.5579008,606.08,3.4,"val. GPS-3D",22
"RE12",2271,13576,"13.07.2014","20:55:15",47.2814363,8.5579192,597.45,5.2,"val. GPS-3D",22
"RE12",2272,13576,"13.07.2014","21:00:44",47.2814279,8.5578564,613.28,1.8,"val. GPS-3D",23
"RE12",2273,13576,"13.07.2014","21:05:06",47.281276,8.5579792,603.02,2.4,"val. GPS-3D",23
"RE12",2274,13576,"13.07.2014","21:10:11",47.2813936,8.5582395,582.78,2,"val. GPS-3D",23
"RE12",2275,13576,"13.07.2014","21:15:15",47.2814522,8.5579434,601.26,2,"val. GPS-3D",24
"RE12",2276,13576,"13.07.2014","21:20:10",47.2814131,8.5579994,624.33,1.8,"val. GPS-3D",24
"RE12",2277,13576,"13.07.2014","21:25:15",47.2815293,8.5580735,593.35,1.8,"val. GPS-3D",25
"RE12",2278,13576,"13.07.2014","21:30:11",47.2814124,8.5579042,595.82,2,"val. GPS-3D",25
"RE12",2279,13576,"13.07.2014","21:35:15",47.2815586,8.5582584,598.5,2,"val. GPS-3D",25
"RE12",2280,13576,"13.07.2014","21:40:10",47.2814816,8.5581283,606.42,1.8,"val. GPS-3D",25
"RE12",2281,13576,"13.07.2014","21:45:16",47.2814447,8.557912,593.87,2.4,"val. GPS-3D",25
"RE12",2282,13576,"13.07.2014","21:50:10",47.2813303,8.557691,615.14,1.8,"val. GPS-3D",25
"RE12",2283,13576,"13.07.2014","21:55:16",47.2814722,8.5579512,597.85,2.6,"val. GPS-3D",25
"RE12",2284,13576,"13.07.2014","22:00:12",47.2814854,8.5577833,595.13,1.6,"val. GPS-3D",25
"RE12",2285,13576,"13.07.2014","22:05:07",47.2813439,8.5578877,609.66,1.8,"val. GPS-3D",25
"RE12",2286,13576,"13.07.2014","22:10:11",47.2813687,8.5577943,612.56,4,"val. GPS-3D",25
"RE12",2287,13576,"13.07.2014","22:15:15",47.2813268,8.5577877,622.31,1.6,"val. GPS-3D",25
"RE12",2288,13576,"13.07.2014","22:20:11",47.2814115,8.5577773,620.41,1.6,"val. GPS-3D",25
"RE12",2289,13576,"13.07.2014","22:25:15",47.2814071,8.5578551,601.81,1.6,"val. GPS-3D",25
"RE12",2290,13576,"13.07.2014","22:30:11",47.2813716,8.5579799,604.1,1.6,"val. GPS-3D",25
"RE12",2291,13576,"13.07.2014","22:35:15",47.2816409,8.5581619,571.01,3.8,"val. GPS-3D",25
"RE12",2292,13576,"13.07.2014","22:40:11",47.2813252,8.5580936,603.41,1.6,"val. GPS-3D",25
"RE12",2293,13576,"13.07.2014","22:45:17",47.2813278,8.5579824,616.76,1.6,"val. GPS-3D",24
"RE12",2294,13576,"13.07.2014","22:50:13",47.2813208,8.5579785,618.83,1.6,"val. GPS-3D",24
"RE12",2295,13576,"13.07.2014","22:55:10",47.2813653,8.5580288,626.52,1.6,"val. GPS-3D",24
"RE12",2296,13576,"13.07.2014","23:00:26",47.281327,8.557951,639.98,2.4,"val. GPS-3D",24
"RE12",2297,13576,"14.07.2014","00:00:44",47.2813226,8.5583915,620.01,2,"val. GPS-3D",25
"RE12",2298,13576,"14.07.2014","03:00:43",47.281506,8.5577337,584.85,5.2,"val. GPS-3D",23
"RE12",2299,13576,"14.07.2014","06:00:43",47.2815356,8.557766,663.48,5.2,"val. GPS-3D",23
"RE12",2300,13576,"14.07.2014","09:01:14",47.2817855,8.557471,605.15,2.6,"val. GPS-3D",25
"RE12",2301,13576,"14.07.2014","12:01:02",47.2817053,8.5587844,632.44,2.6,"val. GPS-3D",27
"RE12",2302,13576,"14.07.2014","15:01:45",47.2814027,8.5591422,667.6,11.8,"GPS-3D",26
"RE12",2303,13576,"14.07.2014","18:00:43",47.2816016,8.5584747,611.78,3.2,"val. GPS-3D",25
"RE12",2304,13576,"14.07.2014","18:05:16",47.2816462,8.5585124,668.46,3.4,"val. GPS-3D",26
"RE12",2305,13576,"14.07.2014","18:10:13",47.2816539,8.5585329,614.58,3.6,"val. GPS-3D",25
"RE12",2306,13576,"14.07.2014","18:15:08",47.2816867,8.5584557,626.18,3.8,"val. GPS-3D",25
"RE12",2307,13576,"14.07.2014","18:20:19",47.2816001,8.5585496,665.03,8.6,"val. GPS-3D",25
"RE12",2308,13576,"14.07.2014","18:25:15",47.2816713,8.5584909,657.71,4,"val. GPS-3D",25
"RE12",2309,13576,"14.07.2014","18:30:12",47.2816688,8.5584896,648.44,3.8,"val. GPS-3D",25
"RE12",2310,13576,"14.07.2014","18:35:08",47.281558,8.5584751,655.73,3.6,"val. GPS-3D",25
"RE12",2311,13576,"14.07.2014","18:40:11",47.2816065,8.5584413,637.15,4.6,"val. GPS-3D",25
"RE12",2312,13576,"14.07.2014","18:45:15",47.2817921,8.5584106,642.59,3.2,"val. GPS-3D",25
"RE12",2313,13576,"14.07.2014","18:50:11",47.2816844,8.558325,623.7,3,"val. GPS-3D",25
"RE12",2314,13576,"14.07.2014","18:55:16",47.2816197,8.5583433,622.18,2.8,"val. GPS-3D",25
"RE12",2315,13576,"14.07.2014","19:00:12",47.2816432,8.5583669,607.52,2.8,"val. GPS-3D",25
"RE12",2316,13576,"14.07.2014","19:05:08",47.2816842,8.558412,608.75,2.6,"val. GPS-3D",25
"RE12",2317,13576,"14.07.2014","19:10:12",47.2816715,8.5583146,610.05,2.6,"val. GPS-3D",25
"RE12",2318,13576,"14.07.2014","19:15:09",47.2816085,8.5585105,635.57,2.6,"val. GPS-3D",25
"RE12",2319,13576,"14.07.2014","19:20:14",47.2818929,8.5591096,711.18,3,"val. GPS-3D",25
"RE12",2320,13576,"14.07.2014","19:25:08",47.2816408,8.5588006,662.21,2.6,"val. GPS-3D",24
"RE12",2321,13576,"14.07.2014","19:30:14",47.2813485,8.5590932,667.71,2.8,"val. GPS-3D",24
"RE12",2322,13576,"14.07.2014","19:35:08",47.2817241,8.5589518,619.63,2.6,"val. GPS-3D",25
"RE12",2323,13576,"14.07.2014","19:40:13",47.2816261,8.5586975,637.85,2.6,"val. GPS-3D",25
"RE12",2324,13576,"14.07.2014","19:45:11",47.2817028,8.5589805,635.43,5.2,"val. GPS-3D",25
"RE12",2325,13576,"14.07.2014","19:50:22",47.2816841,8.5588385,659.12,2.8,"val. GPS-3D",25
"RE12",2326,13576,"14.07.2014","19:55:09",47.281545,8.5591266,666.59,2.8,"val. GPS-3D",25
"RE12",2327,13576,"14.07.2014","20:00:12",47.2814836,8.5589973,636.15,2.8,"val. GPS-3D",25
"RE12",2328,13576,"14.07.2014","20:05:15",47.2814714,8.5586771,644.21,2.8,"val. GPS-3D",25
"RE12",2329,13576,"14.07.2014","20:10:12",47.2814543,8.5585876,639.16,3,"val. GPS-3D",25
"RE12",2330,13576,"14.07.2014","20:15:11",47.2812339,8.5590654,733.93,3.6,"val. GPS-3D",25
"RE12",2331,13576,"14.07.2014","20:20:27",47.2815281,8.558216,586.66,4.8,"val. GPS-3D",24
"RE12",2332,13576,"14.07.2014","20:25:40",47.2813784,8.5586457,626.53,4.2,"val. GPS-3D",25
"RE12",2333,13576,"14.07.2014","20:30:14",47.2814579,8.5587093,608.85,3.2,"val. GPS-3D",25
"RE12",2334,13576,"14.07.2014","20:35:09",47.2811832,8.5589279,631.61,4.6,"val. GPS-3D",25
"RE12",2335,13576,"14.07.2014","20:40:13",47.2809769,8.5588809,611.95,3.2,"val. GPS-3D",25
"RE12",2336,13576,"14.07.2014","20:45:10",47.2812541,8.5583707,587.57,5,"val. GPS-3D",24
"RE12",2337,13576,"14.07.2014","20:50:18",47.2809253,8.5587906,613.16,5.2,"val. GPS-3D",24
"RE12",2338,13576,"14.07.2014","20:55:35",47.280525,8.5588833,605.27,4.4,"val. GPS-3D",24
"RE12",2339,13576,"14.07.2014","21:03:49",47.280468,8.5592891,594.78,3.8,"val. GPS-3D",25
"RE12",2340,13576,"14.07.2014","21:05:08",47.2804955,8.5593708,606.93,3.8,"val. GPS-3D",25
"RE12",2341,13576,"14.07.2014","21:10:11",47.2803234,8.5594922,615.07,4,"val. GPS-3D",24
"RE12",2342,13576,"14.07.2014","21:15:16",47.2802695,8.559634,612.44,4,"val. GPS-3D",24
"RE12",2343,13576,"14.07.2014","21:20:11",47.2803054,8.5596236,604.67,2,"val. GPS-3D",24
"RE12",2344,13576,"14.07.2014","21:25:17",47.2803983,8.5593197,603.3,1.8,"val. GPS-3D",24
"RE12",2345,13576,"14.07.2014","21:30:12",47.2804499,8.5591321,619.78,1.8,"val. GPS-3D",24
"RE12",2346,13576,"14.07.2014","21:35:33",47.2802593,8.5589079,624.37,1.8,"val. GPS-3D",25
"RE12",2347,13576,"14.07.2014","21:40:13",47.2802357,8.5588588,628.16,3.6,"val. GPS-3D",25
"RE12",2348,13576,"14.07.2014","21:45:11",47.2800925,8.5591483,614.28,1.6,"val. GPS-3D",24
"RE12",2349,13576,"14.07.2014","21:50:26",47.2800424,8.5595581,601.72,4.4,"val. GPS-3D",24
"RE12",2350,13576,"14.07.2014","21:55:18",47.279946,8.5591908,604.82,4.4,"val. GPS-3D",24
"RE12",2351,13576,"14.07.2014","22:00:16",47.2799402,8.5596043,624.47,1.6,"val. GPS-3D",24
"RE12",2352,13576,"14.07.2014","22:05:23",47.2798902,8.559539,617.35,1.4,"val. GPS-3D",24
"RE12",2353,13576,"14.07.2014","22:11:44",47.2799639,8.5595939,615.23,1.4,"val. GPS-3D",25
"RE12",2354,13576,"14.07.2014","22:15:17",47.2799598,8.5594554,618.37,1.4,"val. GPS-3D",25
"RE12",2355,13576,"14.07.2014","22:20:13",47.2797343,8.5595487,621.11,1.6,"val. GPS-3D",25
"RE12",2356,13576,"14.07.2014","22:25:09",47.2796594,8.5594708,630.16,2.2,"val. GPS-3D",25
"RE12",2357,13576,"14.07.2014","22:30:13",47.2796798,8.5595506,613.09,1.4,"val. GPS-3D",25
"RE12",2358,13576,"14.07.2014","22:35:08",47.2796613,8.5595847,605.47,2.4,"val. GPS-3D",24
"RE12",2359,13576,"14.07.2014","22:40:13",47.279649,8.5596441,609.45,1.4,"val. GPS-3D",25
"RE12",2360,13576,"14.07.2014","22:45:49",47.2796767,8.5596239,607.97,2.4,"val. GPS-3D",25
"RE12",2361,13576,"14.07.2014","22:50:12",47.2796589,8.5595813,627.49,1.4,"val. GPS-3D",25
"RE12",2362,13576,"14.07.2014","22:55:09",47.2796515,8.5596454,618.72,1.4,"val. GPS-3D",25
"RE12",2363,13576,"14.07.2014","23:00:13",47.2795926,8.5596871,630.22,1.4,"val. GPS-3D",25
"RE12",2364,13576,"15.07.2014","00:00:12",47.2796236,8.5596296,627.03,3,"val. GPS-3D",25
"RE12",2365,13576,"15.07.2014","03:00:43",47.2796191,8.5595315,639.74,3.2,"val. GPS-3D",25
"RE12",2366,13576,"15.07.2014","06:00:45",47.281722,8.5560444,604.87,3.2,"val. GPS-3D",23
"RE12",2367,13576,"15.07.2014","09:01:08",47.2815568,8.5570246,601.42,3.8,"val. GPS-3D",25
"RE12",2368,13576,"15.07.2014","12:01:44",47.2816886,8.5570019,564.74,4,"val. GPS-3D",28
"RE12",2369,13576,"15.07.2014","15:01:32",47.2813153,8.5573379,667.04,2.8,"val. GPS-3D",28
"RE12",2370,13576,"15.07.2014","18:01:08",47.2815229,8.5573545,610.34,2.4,"val. GPS-3D",28
"RE12",2371,13576,"15.07.2014","21:00:43",47.2812526,8.5578113,595.89,3.8,"val. GPS-3D",23
"RE12",2372,13576,"16.07.2014","00:00:42",47.2815377,8.5575912,595.21,2.8,"val. GPS-3D",23
"RE12",2373,13576,"16.07.2014","03:01:14",47.2820406,8.5567183,599.38,2.8,"val. GPS-3D",21
"RE12",2374,13576,"16.07.2014","06:00:44",47.2816378,8.555747,597.19,5.8,"val. GPS-3D",22
"RE12",2375,13576,"16.07.2014","09:01:02",47.2817457,8.558974,625.58,3.2,"val. GPS-3D",24
"RE12",2376,13576,"16.07.2014","12:00:43",47.2817377,8.5589831,627.76,2.8,"val. GPS-3D",28
"RE12",2377,13576,"16.07.2014","15:02:29",47.2817399,8.5585178,626.17,2.8,"GPS-2D",29
"RE12",2378,13576,"16.07.2014","18:01:08",47.2814761,8.558896,641,2.6,"val. GPS-3D",27
"RE12",2379,13576,"16.07.2014","21:00:43",47.2815735,8.5597679,640.53,5.8,"val. GPS-3D",25
"RE12",2380,13576,"16.07.2014","21:05:20",47.2815538,8.5598744,638.47,6,"val. GPS-3D",25
"RE12",2381,13576,"16.07.2014","21:10:17",47.2815889,8.560312,694.76,6,"val. GPS-3D",25
"RE12",2382,13576,"16.07.2014","21:15:18",47.2811943,8.5598807,639.99,6.2,"val. GPS-3D",25
"RE12",2383,13576,"16.07.2014","21:20:15",47.2808891,8.5596623,626.41,6.6,"val. GPS-3D",25
"RE12",2384,13576,"16.07.2014","21:25:15",47.2803989,8.559922,652.24,6.8,"val. GPS-3D",25
"RE12",2385,13576,"16.07.2014","21:30:30",47.2799166,8.5598056,630.97,6.8,"val. GPS-3D",25
"RE12",2386,13576,"16.07.2014","21:35:14",47.2799667,8.5593214,609.5,7,"val. GPS-3D",25
"RE12",2387,13576,"16.07.2014","21:40:20",47.2799237,8.5595847,637.06,6.8,"val. GPS-3D",25
"RE12",2388,13576,"16.07.2014","21:46:14",47.2798463,8.5596709,623.23,1.8,"val. GPS-3D",26
"RE12",2389,13576,"16.07.2014","21:50:14",47.2799239,8.5596206,630.23,1.8,"val. GPS-3D",26
"RE12",2390,13576,"16.07.2014","21:55:11",47.279747,8.5597585,615.72,1.8,"val. GPS-3D",25
"RE12",2391,13576,"16.07.2014","22:00:15",47.2796138,8.5596479,632.12,2,"val. GPS-3D",25
"RE12",2392,13576,"16.07.2014","22:05:10",47.2797143,8.5595408,624.53,2,"val. GPS-3D",25
"RE12",2393,13576,"16.07.2014","22:10:14",47.2796719,8.5594474,619.35,1.8,"val. GPS-3D",25
"RE12",2394,13576,"16.07.2014","22:15:10",47.2796793,8.5595657,611.79,1.8,"val. GPS-3D",25
"RE12",2395,13576,"16.07.2014","22:20:38",47.279474,8.5595523,646.47,1.8,"val. GPS-3D",25
"RE12",2396,13576,"16.07.2014","22:25:17",47.279497,8.5593981,664.53,1.8,"val. GPS-3D",25
"RE12",2397,13576,"16.07.2014","22:30:16",47.2794959,8.5591884,641.5,1.8,"val. GPS-3D",25
"RE12",2398,13576,"16.07.2014","22:35:12",47.2795062,8.5591126,629.55,1.8,"val. GPS-3D",25
"RE12",2399,13576,"16.07.2014","22:40:09",47.2796517,8.5592911,633.67,1.8,"val. GPS-3D",25
"RE12",2400,13576,"16.07.2014","22:45:20",47.2797226,8.5594382,622.31,1.8,"val. GPS-3D",25
"RE12",2401,13576,"16.07.2014","22:50:06",47.2796759,8.5594524,655.69,4.2,"val. GPS-3D",25
"RE12",2402,13576,"16.07.2014","22:55:37",47.2796595,8.5598016,602.93,3.8,"val. GPS-3D",25
"RE12",2403,13576,"16.07.2014","23:00:17",47.2796182,8.5595976,630.31,2.8,"val. GPS-3D",25
"RE12",2404,13576,"16.07.2014","23:05:21",47.2796736,8.5595677,609.65,2.8,"val. GPS-3D",25
"RE12",2405,13576,"16.07.2014","23:10:40",47.2796488,8.5594957,620.36,2.2,"val. GPS-3D",25
"RE12",2406,13576,"16.07.2014","23:15:10",47.2796284,8.5594859,625.18,3.4,"val. GPS-3D",25
"RE12",2407,13576,"16.07.2014","23:20:14",47.2797328,8.5594644,623.98,3.4,"val. GPS-3D",25
"RE12",2408,13576,"16.07.2014","23:25:09",47.2796769,8.5595474,605.23,3.2,"val. GPS-3D",25
"RE12",2409,13576,"16.07.2014","23:30:31",47.2796604,8.5596551,642.31,3.2,"val. GPS-3D",25
"RE12",2410,13576,"16.07.2014","23:35:10",47.2797687,8.5594859,642.08,3.2,"val. GPS-3D",25
"RE12",2411,13576,"16.07.2014","23:40:13",47.2796928,8.5594592,613.12,3.2,"val. GPS-3D",25
"RE12",2412,13576,"16.07.2014","23:45:10",47.2797138,8.559454,609.6,3.2,"val. GPS-3D",24
"RE12",2413,13576,"16.07.2014","23:50:13",47.2796246,8.5597014,643.26,3.2,"val. GPS-3D",24
"RE12",2414,13576,"16.07.2014","23:55:11",47.2797235,8.5595376,618.13,3.2,"val. GPS-3D",24
"RE12",2415,13576,"17.07.2014","00:00:15",47.2796568,8.5598217,637.23,3,"val. GPS-3D",24
"RE12",2416,13576,"17.07.2014","00:05:44",47.2797577,8.5595618,624.15,3.2,"val. GPS-3D",25
"RE12",2417,13576,"17.07.2014","00:10:08",47.2796904,8.5600053,663.73,3,"val. GPS-3D",24
"RE12",2418,13576,"17.07.2014","00:15:10",47.2796779,8.5596192,621.46,3,"val. GPS-3D",24
"RE12",2419,13576,"17.07.2014","00:20:14",47.2797054,8.559616,617.27,3,"val. GPS-3D",24
"RE12",2420,13576,"17.07.2014","00:25:11",47.2796589,8.5594859,628.86,2.8,"val. GPS-3D",24
"RE12",2421,13576,"17.07.2014","00:30:16",47.2793363,8.5596259,704.17,2.8,"val. GPS-3D",24
"RE12",2422,13576,"17.07.2014","00:35:11",47.2796628,8.5594336,628.45,2.8,"val. GPS-3D",24
"RE12",2423,13576,"17.07.2014","00:40:39",47.2796921,8.5593577,648.59,2.8,"val. GPS-3D",25
"RE12",2424,13576,"17.07.2014","00:45:12",47.2795369,8.5593354,656.36,3,"val. GPS-3D",25
"RE12",2425,13576,"17.07.2014","00:50:08",47.2794532,8.5594706,664.95,3,"val. GPS-3D",24
"RE12",2426,13576,"17.07.2014","00:55:12",47.2795678,8.5594603,636.84,2.8,"val. GPS-3D",24
"RE12",2427,13576,"17.07.2014","01:00:08",47.2800827,8.5590922,585.34,2.8,"val. GPS-3D",24
"RE12",2428,13576,"17.07.2014","01:05:14",47.2797834,8.5593449,599.74,2.8,"val. GPS-3D",24
"RE12",2429,13576,"17.07.2014","01:10:16",47.2796247,8.5593217,647.33,2.8,"val. GPS-3D",24
"RE12",2430,13576,"17.07.2014","01:15:47",47.2797933,8.5594519,650.44,2.8,"val. GPS-3D",25
"RE12",2431,13576,"17.07.2014","01:20:18",47.2798693,8.5593723,619.5,2.8,"val. GPS-3D",25
"RE12",2432,13576,"17.07.2014","01:25:26",47.2786653,8.5599147,775.79,2.8,"val. GPS-3D",25
"RE12",2433,13576,"17.07.2014","01:30:47",47.2797216,8.5592159,648.28,2.8,"val. GPS-3D",25
"RE12",2434,13576,"17.07.2014","01:35:12",47.2797597,8.5593278,629.4,2.2,"val. GPS-3D",25
"RE12",2435,13576,"17.07.2014","01:40:07",47.2797219,8.5592305,597.88,2.2,"val. GPS-3D",25
"RE12",2436,13576,"17.07.2014","01:45:10",47.2796529,8.5592716,618.58,2.6,"val. GPS-3D",25
"RE12",2437,13576,"17.07.2014","01:50:46",47.2796938,8.5592383,618.47,2.6,"val. GPS-3D",25
"RE12",2438,13576,"17.07.2014","01:55:11",47.2796629,8.5590814,612.11,2.8,"val. GPS-3D",25
"RE12",2439,13576,"17.07.2014","02:00:14",47.2796983,8.5592664,618,3,"val. GPS-3D",25
"RE12",2440,13576,"17.07.2014","03:00:15",47.2802109,8.5589842,651.13,3.6,"val. GPS-3D",23
"RE12",2441,13576,"17.07.2014","06:00:43",47.2795176,8.5588309,651.53,2.2,"val. GPS-3D",23
"RE12",2442,13576,"17.07.2014","09:01:32",47.2795769,8.5590265,612.77,3.8,"val. GPS-3D",26
"RE12",2443,13576,"17.07.2014","12:00:43",47.2799125,8.5577516,627.31,2,"val. GPS-3D",30
"RE12",2444,13576,"17.07.2014","15:01:14",47.2810515,8.5588592,636.96,2.8,"val. GPS-3D",31
"RE12",2445,13576,"17.07.2014","18:00:43",47.2809538,8.5585284,652.44,3.8,"val. GPS-3D",30
"RE12",2446,13576,"17.07.2014","21:01:08",47.2798195,8.5581849,621.89,2.6,"val. GPS-3D",25
"RE12",2447,13576,"17.07.2014","21:05:11",47.279615,8.558343,608.86,2.4,"val. GPS-3D",25
"RE12",2448,13576,"17.07.2014","21:10:14",47.2796779,8.5586585,650.05,2.2,"val. GPS-3D",25
"RE12",2449,13576,"17.07.2014","21:15:10",47.2796597,8.5583168,613.8,2.2,"val. GPS-3D",25
"RE12",2450,13576,"17.07.2014","21:20:16",47.2796642,8.5584574,609.25,2,"val. GPS-3D",26
"RE12",2451,13576,"17.07.2014","21:25:11",47.2796893,8.5584253,616.21,1.8,"val. GPS-3D",26
"RE12",2452,13576,"17.07.2014","21:30:17",47.2796259,8.5584495,610.47,1.8,"val. GPS-3D",26
"RE12",2453,13576,"17.07.2014","21:35:13",47.2795907,8.5585233,620.88,1.6,"val. GPS-3D",25
"RE12",2454,13576,"17.07.2014","21:40:09",47.2795604,8.5583769,626.71,1.6,"val. GPS-3D",25
"RE12",2455,13576,"17.07.2014","21:45:13",47.2796317,8.5585684,622.11,1.6,"val. GPS-3D",25
"RE12",2456,13576,"17.07.2014","21:50:10",47.2794227,8.5581957,635.41,1.6,"val. GPS-3D",25
"RE12",2457,13576,"17.07.2014","21:55:30",47.279501,8.5582788,632.81,1.4,"val. GPS-3D",25
"RE12",2458,13576,"17.07.2014","22:01:39",47.2796926,8.5586129,606.34,2.2,"val. GPS-3D",26
"RE12",2459,13576,"17.07.2014","22:05:19",47.2796942,8.5585254,602.09,1.6,"val. GPS-3D",25
"RE12",2460,13576,"17.07.2014","22:10:16",47.279622,8.5584848,613.58,3.8,"val. GPS-3D",25
"RE12",2461,13576,"17.07.2014","22:15:12",47.279531,8.5588219,620.2,1.4,"val. GPS-3D",25
"RE12",2462,13576,"17.07.2014","22:20:08",47.2796494,8.558558,612.14,1.4,"val. GPS-3D",25
"RE12",2463,13576,"17.07.2014","22:25:11",47.2795965,8.5585148,608.03,1.4,"val. GPS-3D",25
"RE12",2464,13576,"17.07.2014","22:30:15",47.2795238,8.5586017,614.14,1.4,"val. GPS-3D",25
"RE12",2465,13576,"17.07.2014","22:35:44",47.2796022,8.5584005,614.25,1.4,"val. GPS-3D",26
"RE12",2466,13576,"17.07.2014","22:40:07",47.2795029,8.558435,616.29,1.4,"val. GPS-3D",25
"RE12",2467,13576,"17.07.2014","22:45:11",47.2794808,8.5584279,609.03,1.6,"val. GPS-3D",25
"RE12",2468,13576,"17.07.2014","22:50:16",47.2794222,8.5584461,608.24,1.6,"val. GPS-3D",25
"RE12",2469,13576,"17.07.2014","22:55:12",47.279493,8.5583854,602.33,2.8,"val. GPS-3D",25
"RE12",2470,13576,"17.07.2014","23:00:07",47.2799441,8.5577342,584.6,2.6,"val. GPS-3D",24
"RE12",2471,13576,"17.07.2014","23:05:12",47.2799307,8.5578111,634.97,4.2,"val. GPS-3D",24
"RE12",2472,13576,"17.07.2014","23:10:08",47.2800025,8.55817,615.35,4,"val. GPS-3D",25
"RE12",2473,13576,"17.07.2014","23:15:12",47.2801466,8.5581198,600.56,4,"val. GPS-3D",24
"RE12",2474,13576,"17.07.2014","23:20:08",47.2802662,8.5581015,608.69,3.8,"val. GPS-3D",24
"RE12",2475,13576,"17.07.2014","23:25:11",47.2808578,8.5575987,596.95,3.8,"val. GPS-3D",24
"RE12",2476,13576,"17.07.2014","23:30:19",47.2810524,8.5577007,604.2,3.6,"val. GPS-3D",24
"RE12",2477,13576,"17.07.2014","23:35:20",47.2809475,8.5579705,609.52,3.6,"val. GPS-3D",24
"RE12",2478,13576,"17.07.2014","23:40:11",47.2810165,8.5576941,614.69,3.4,"val. GPS-3D",24
"RE12",2479,13576,"17.07.2014","23:45:20",47.2811545,8.5577563,595.08,3.4,"val. GPS-3D",24
"RE12",2480,13576,"17.07.2014","23:50:08",47.2811701,8.5577615,603,3.2,"val. GPS-3D",24
"RE12",2481,13576,"17.07.2014","23:55:12",47.281142,8.5578222,614.06,3.2,"val. GPS-3D",24
"RE12",2482,13576,"18.07.2014","00:00:09",47.2812067,8.5581667,614.21,3.2,"val. GPS-3D",24
"RE12",2483,13576,"18.07.2014","00:05:12",47.2812931,8.557776,597.18,3,"val. GPS-3D",24
"RE12",2484,13576,"18.07.2014","00:10:10",47.2811074,8.557811,638.02,3,"val. GPS-3D",23
"RE12",2485,13576,"18.07.2014","00:15:13",47.2811896,8.5574791,636.39,2.4,"GPS-2D",24
"RE12",2486,13576,"18.07.2014","00:20:22",47.2812678,8.5574667,635.16,3,"val. GPS-3D",24
"RE12",2487,13576,"18.07.2014","00:25:20",47.2813205,8.5574739,646.09,3,"val. GPS-3D",24
"RE12",2488,13576,"18.07.2014","00:30:38",47.2813335,8.5576283,602.56,2.2,"val. GPS-3D",24
"RE12",2489,13576,"18.07.2014","00:35:11",47.2814025,8.5576891,595.48,1.6,"val. GPS-3D",24
"RE12",2490,13576,"18.07.2014","00:40:16",47.2813848,8.5576571,597.29,2,"val. GPS-3D",24
"RE12",2491,13576,"18.07.2014","00:45:12",47.2813829,8.5577257,605.66,1.8,"val. GPS-3D",24
"RE12",2492,13576,"18.07.2014","00:50:08",47.2814234,8.5577434,597.42,2.2,"val. GPS-3D",24
"RE12",2493,13576,"18.07.2014","00:55:12",47.2813653,8.5576342,602.02,2.2,"val. GPS-3D",25
"RE12",2494,13576,"18.07.2014","01:00:07",47.2814524,8.557712,594.43,2.2,"val. GPS-3D",25
"RE12",2495,13576,"18.07.2014","01:05:11",47.2813845,8.5576381,601.41,2.2,"val. GPS-3D",25
"RE12",2496,13576,"18.07.2014","01:10:15",47.2814224,8.5576016,593.43,2.2,"val. GPS-3D",25
"RE12",2497,13576,"18.07.2014","01:15:12",47.2814025,8.5577041,624.06,2.2,"val. GPS-3D",25
"RE12",2498,13576,"18.07.2014","01:20:08",47.2814018,8.5576512,603.71,2.2,"val. GPS-3D",25
"RE12",2499,13576,"18.07.2014","01:25:12",47.2814074,8.5576662,603.14,2.2,"val. GPS-3D",25
"RE12",2500,13576,"18.07.2014","01:30:07",47.2814677,8.5576558,598.31,2.2,"val. GPS-3D",25
"RE12",2501,13576,"18.07.2014","01:35:12",47.281555,8.5575767,617.93,2.2,"val. GPS-3D",25
"RE12",2502,13576,"18.07.2014","01:40:08",47.2814369,8.5576793,606.92,2.4,"val. GPS-3D",24
"RE12",2503,13576,"18.07.2014","01:45:12",47.2814711,8.557731,592.52,2.4,"val. GPS-3D",24
"RE12",2504,13576,"18.07.2014","01:50:08",47.281556,8.5576061,625.99,3.2,"val. GPS-3D",24
"RE12",2505,13576,"18.07.2014","01:55:12",47.2814775,8.5577225,609.55,3.2,"val. GPS-3D",24
"RE12",2506,13576,"18.07.2014","02:00:08",47.2814413,8.5576395,587.41,3.4,"val. GPS-3D",24
